user_id,movie_id,predicted_rating
147,1536,5.0
147,1599,5.0
147,1653,5.0
148,814,5.0
148,1122,5.0
148,1189,5.0
148,1201,5.0
148,1463,5.0
148,1467,5.0
148,1536,5.0
148,1599,5.0
148,1653,5.0
148,1500,4.999999999999999
149,1293,5.000000000000001
149,1467,5.000000000000001
149,814,5.0
149,1122,5.0
149,1189,5.0
149,1201,5.0
149,1500,5.0
149,1536,5.0
149,1599,5.0
149,1653,5.0
150,1467,5.000000000000001
150,814,5.0
150,1122,5.0
150,1189,5.0
150,1201,5.0
150,1293,5.0
150,1500,5.0
150,1536,5.0
150,1599,5.0
150,1653,5.0
151,814,5.0
151,1122,5.0
151,1189,5.0
151,1201,5.0
151,1467,5.0
151,1500,5.0
151,1536,5.0
151,1599,5.0
151,1653,5.0
151,1293,4.999999999999999
152,814,5.0
152,1122,5.0
152,1189,5.0
152,1201,5.0
152,1293,5.0
152,1500,5.0
152,1536,5.0
152,1599,5.0
152,1653,5.0
152,1467,4.999999999999999
153,814,5.0
153,1122,5.0
153,1189,5.0
153,1201,5.0
153,1293,5.0
153,1467,5.0
153,1500,5.0
153,1536,5.0
153,1599,5.0
153,1653,5.0
154,1500,5.000000000000001
154,814,5.0
154,1122,5.0
154,1201,5.0
154,1293,5.0
154,1467,5.0
154,1536,5.0
154,1599,5.0
154,1653,5.0
154,1189,4.999999999999999
155,1122,5.0
155,1189,5.0
155,1201,5.0
155,1467,5.0
155,1500,5.0
155,1536,5.0
155,1599,5.0
155,1653,5.0
155,814,4.999999999999999
155,1293,4.999999999999999
156,1201,5.000000000000001
156,1122,5.0
156,1189,5.0
156,1467,5.0
156,1500,5.0
156,1536,5.0
156,1599,5.0
156,1653,5.0
156,1656,5.0
156,814,4.999999999999999
157,814,5.0
157,1122,5.0
157,1189,5.0
157,1201,5.0
157,1293,5.0
157,1467,5.0
157,1500,5.0
157,1536,5.0
157,1599,5.0
157,1653,5.0
158,1189,5.000000000000001
158,814,5.0
158,1122,5.0
158,1201,5.0
158,1293,5.0
158,1467,5.0
158,1500,5.0
158,1536,5.0
158,1599,5.0
158,1653,5.0
159,814,5.0
159,1122,5.0
159,1189,5.0
159,1293,5.0
159,1467,5.0
159,1500,5.0
159,1536,5.0
159,1599,5.0
159,1653,5.0
159,1201,4.999999999999999
160,814,5.0
160,1122,5.0
160,1201,5.0
160,1293,5.0
160,1500,5.0
160,1536,5.0
160,1599,5.0
160,1653,5.0
160,1189,4.999999999999999
160,1467,4.999999999999999
161,1189,5.000000000000001
161,1500,5.000000000000001
161,814,5.0
161,1122,5.0
161,1201,5.0
161,1293,5.0
161,1467,5.0
161,1536,5.0
161,1599,5.0
161,1653,5.0
162,1189,5.000000000000001
162,1467,5.000000000000001
162,814,5.0
162,1122,5.0
162,1201,5.0
162,1293,5.0
162,1500,5.0
162,1536,5.0
162,1599,5.0
162,1656,5.0
163,1293,5.000000000000001
163,814,5.0
163,1122,5.0
163,1201,5.0
163,1467,5.0
163,1500,5.0
163,1536,5.0
163,1599,5.0
163,1653,5.0
163,1189,4.999999999999999
164,1201,5.000000000000001
164,814,5.0
164,1122,5.0
164,1293,5.0
164,1467,5.0
164,1500,5.0
164,1536,5.0
164,1653,5.0
164,1189,4.999999999999999
164,1599,4.999999999999999
165,814,5.0
165,1122,5.0
165,1189,5.0
165,1201,5.0
165,1293,5.0
165,1467,5.0
165,1500,5.0
165,1536,5.0
165,1599,5.0
165,1653,5.0
166,814,5.0
166,1122,5.0
166,1201,5.0
166,1293,5.0
166,1467,5.0
166,1500,5.0
166,1536,5.0
166,1599,5.0
166,1653,5.0
166,1189,4.999999999999999
167,814,5.0
167,1189,5.0
167,1201,5.0
167,1293,5.0
167,1467,5.0
167,1500,5.0
167,1536,5.0
167,1599,5.0
167,1653,5.0
167,1656,5.0
168,814,5.0
168,1122,5.0
168,1189,5.0
168,1201,5.0
168,1536,5.0
168,1599,5.0
168,1653,5.0
168,1293,4.999999999999999
168,1467,4.999999999999999
168,1500,4.999999999999999
169,1293,5.000000000000002
169,814,5.0
169,1122,5.0
169,1189,5.0
169,1201,5.0
169,1467,5.0
169,1500,5.0
169,1536,5.0
169,1599,5.0
169,1653,5.0
170,1201,5.000000000000001
170,814,5.0
170,1189,5.0
170,1293,5.0
170,1467,5.0
170,1500,5.0
170,1536,5.0
170,1599,5.0
170,1653,5.0
170,1594,4.601251982376667
171,814,5.0
171,1122,5.0
171,1189,5.0
171,1201,5.0
171,1293,5.0
171,1500,5.0
171,1536,5.0
171,1599,5.0
171,1653,5.0
171,1467,4.999999999999999
172,1191,5.000000000000001
172,814,5.0
172,1122,5.0
172,1189,5.0
172,1201,5.0
172,1463,5.0
172,1467,5.0
172,1500,5.0
172,1536,5.0
172,1599,5.0
173,1293,5.000000000000001
173,814,5.0
173,1122,5.0
173,1189,5.0
173,1201,5.0
173,1467,5.0
173,1500,5.0
173,1536,5.0
173,1599,5.0
173,1653,5.0
174,1201,5.000000000000001
174,814,5.0
174,1122,5.0
174,1293,5.0
174,1467,5.0
174,1500,5.0
174,1536,5.0
174,1599,5.0
174,1653,5.0
174,1189,4.999999999999999
175,1201,5.000000000000001
175,814,5.0
175,1122,5.0
175,1463,5.0
175,1467,5.0
175,1500,5.0
175,1536,5.0
175,1599,5.0
175,1656,5.0
175,1189,4.999999999999999
176,814,5.0
176,1122,5.0
176,1189,5.0
176,1201,5.0
176,1467,5.0
176,1536,5.0
176,1599,5.0
176,1653,5.0
176,1293,4.999999999999999
176,1500,4.999999999999999
177,1189,5.000000000000001
177,814,5.0
177,1122,5.0
177,1201,5.0
177,1467,5.0
177,1536,5.0
177,1599,5.0
177,1653,5.0
177,1293,4.999999999999999
177,1500,4.999999999999999
178,1500,5.000000000000001
178,814,5.0
178,1122,5.0
178,1189,5.0
178,1201,5.0
178,1293,5.0
178,1467,5.0
178,1536,5.0
178,1599,5.0
178,1653,5.0
179,814,5.0
179,1122,5.0
179,1189,5.0
179,1201,5.0
179,1293,5.0
179,1467,5.0
179,1500,5.0
179,1536,5.0
179,1599,5.0
179,1653,5.0
180,814,5.0
180,1122,5.0
180,1189,5.0
180,1201,5.0
180,1293,5.0
180,1467,5.0
180,1500,5.0
180,1536,5.0
180,1599,5.0
180,1653,5.0
181,1189,5.000000000000001
181,814,5.0
181,1122,5.0
181,1201,5.0
181,1293,5.0
181,1500,5.0
181,1536,5.0
181,1653,5.0
181,1467,4.999999999999999
181,1599,4.999999999999999
182,814,5.0
182,1122,5.0
182,1463,5.0
182,1467,5.0
182,1536,5.0
182,1599,5.0
182,1656,5.0
182,1189,4.999999999999999
182,1201,4.999999999999999
182,1500,4.999999999999999
183,814,5.0
183,1122,5.0
183,1189,5.0
183,1201,5.0
183,1467,5.0
183,1500,5.0
183,1536,5.0
183,1599,5.0
183,1653,5.0
183,1293,4.999999999999999
184,1500,5.000000000000001
184,814,5.0
184,1122,5.0
184,1189,5.0
184,1201,5.0
184,1293,5.0
184,1467,5.0
184,1536,5.0
184,1653,5.0
184,1599,4.999999999999999
185,1122,5.000000000000001
185,814,5.0
185,1189,5.0
185,1201,5.0
185,1293,5.0
185,1500,5.0
185,1536,5.0
185,1599,5.0
185,1653,5.0
185,1467,4.999999999999999
186,1500,5.000000000000001
186,1653,5.000000000000001
186,814,5.0
186,1122,5.0
186,1189,5.0
186,1201,5.0
186,1293,5.0
186,1467,5.0
186,1536,5.0
186,1599,5.0
187,814,5.0
187,1122,5.0
187,1189,5.0
187,1201,5.0
187,1293,5.0
187,1467,5.0
187,1500,5.0
187,1536,5.0
187,1599,5.0
187,1653,5.0
188,1500,5.000000000000001
188,814,5.0
188,1122,5.0
188,1189,5.0
188,1201,5.0
188,1293,5.0
188,1467,5.0
188,1536,5.0
188,1599,5.0
188,1653,5.0
189,814,5.0
189,1122,5.0
189,1189,5.0
189,1201,5.0
189,1293,5.0
189,1467,5.0
189,1500,5.0
189,1536,5.0
189,1599,5.0
189,1653,5.0
190,814,5.0
190,1122,5.0
190,1189,5.0
190,1201,5.0
190,1467,5.0
190,1500,5.0
190,1536,5.0
190,1599,5.0
190,1653,5.0
190,1293,4.999999999999999
191,814,5.0
191,1122,5.0
191,1189,5.0
191,1201,5.0
191,1293,5.0
191,1500,5.0
191,1536,5.0
191,1599,5.0
191,1653,5.0
191,1467,4.999999999999999
192,1293,5.000000000000001
192,814,5.0
192,1122,5.0
192,1189,5.0
192,1201,5.0
192,1536,5.0
192,1599,5.0
192,1653,5.0
192,1467,4.999999999999999
192,1500,4.999999999999999
193,1189,5.000000000000001
193,814,5.0
193,1122,5.0
193,1201,5.0
193,1500,5.0
193,1536,5.0
193,1599,5.0
193,1653,5.0
193,1293,4.999999999999999
193,1467,4.999999999999999
194,814,5.0
194,1122,5.0
194,1201,5.0
194,1467,5.0
194,1500,5.0
194,1536,5.0
194,1599,5.0
194,1653,5.0
194,1189,4.999999999999999
194,1293,4.999999999999999
195,814,5.0
195,1122,5.0
195,1201,5.0
195,1293,5.0
195,1467,5.0
195,1500,5.0
195,1536,5.0
195,1599,5.0
195,1653,5.0
195,1189,4.999999999999999
196,814,5.0
196,1122,5.0
196,1189,5.0
196,1201,5.0
196,1293,5.0
196,1467,5.0
196,1500,5.0
196,1536,5.0
196,1599,5.0
196,1653,5.0
197,1293,5.000000000000001
197,814,5.0
197,1122,5.0
197,1201,5.0
197,1467,5.0
197,1500,5.0
197,1536,5.0
197,1599,5.0
197,1653,5.0
197,1189,4.999999999999999
198,1467,5.000000000000001
198,814,5.0
198,1122,5.0
198,1189,5.0
198,1201,5.0
198,1500,5.0
198,1536,5.0
198,1599,5.0
198,1653,5.0
198,1293,4.999999999999999
199,814,5.0
199,1122,5.0
199,1201,5.0
199,1293,5.0
199,1500,5.0
199,1536,5.0
199,1599,5.0
199,1653,5.0
199,1189,4.999999999999999
199,1467,4.999999999999999
200,1500,5.000000000000001
200,814,5.0
200,1122,5.0
200,1189,5.0
200,1201,5.0
200,1293,5.0
200,1599,5.0
200,1653,5.0
200,1467,4.999999999999999
200,1536,4.999999999999999
201,1189,5.000000000000001
201,1293,5.000000000000001
201,814,5.0
201,1122,5.0
201,1201,5.0
201,1467,5.0
201,1500,5.0
201,1536,5.0
201,1599,5.0
201,1653,5.0
202,1467,5.000000000000001
202,814,5.0
202,1122,5.0
202,1189,5.0
202,1201,5.0
202,1293,5.0
202,1500,5.0
202,1536,5.0
202,1653,5.0
202,1599,4.999999999999999
203,1293,5.000000000000001
203,1500,5.000000000000001
203,814,5.0
203,1122,5.0
203,1189,5.0
203,1201,5.0
203,1467,5.0
203,1536,5.0
203,1599,5.0
203,1653,5.0
204,1500,5.000000000000001
204,814,5.0
204,1122,5.0
204,1189,5.0
204,1201,5.0
204,1536,5.0
204,1599,5.0
204,1653,5.0
204,1293,4.999999999999999
204,1467,4.999999999999999
205,1189,5.000000000000001
205,1467,5.000000000000001
205,1500,5.000000000000001
205,814,5.0
205,1122,5.0
205,1201,5.0
205,1293,5.0
205,1536,5.0
205,1599,5.0
205,1653,5.0
206,1189,5.000000000000001
206,1293,5.000000000000001
206,814,5.0
206,1122,5.0
206,1201,5.0
206,1467,5.0
206,1500,5.0
206,1599,5.0
206,1536,4.999999999999999
206,1653,4.999999999999999
207,1122,5.0
207,1189,5.0
207,1201,5.0
207,1467,5.0
207,1536,5.0
207,1599,5.0
207,814,4.999999999999999
207,1293,4.999999999999999
207,1500,4.999999999999999
207,1653,4.999999999999999
208,814,5.0
208,1122,5.0
208,1201,5.0
208,1467,5.0
208,1500,5.0
208,1536,5.0
208,1599,5.0
208,1653,5.0
208,1189,4.999999999999999
208,1293,4.999999999999999
209,814,5.0
209,1122,5.0
209,1189,5.0
209,1201,5.0
209,1293,5.0
209,1467,5.0
209,1536,5.0
209,1599,5.0
209,1653,5.0
209,1500,4.999999999999999
210,1122,5.000000000000001
210,814,5.0
210,1189,5.0
210,1201,5.0
210,1293,5.0
210,1467,5.0
210,1500,5.0
210,1536,5.0
210,1599,5.0
210,1653,5.0
211,814,5.0
211,1122,5.0
211,1189,5.0
211,1201,5.0
211,1293,5.0
211,1467,5.0
211,1500,5.0
211,1536,5.0
211,1599,5.0
211,1653,5.0
212,1467,5.000000000000001
212,814,5.0
212,1122,5.0
212,1201,5.0
212,1293,5.0
212,1500,5.0
212,1536,5.0
212,1599,5.0
212,1653,5.0
212,1189,4.999999999999999
213,1500,5.000000000000001
213,814,5.0
213,1122,5.0
213,1189,5.0
213,1201,5.0
213,1293,5.0
213,1467,5.0
213,1536,5.0
213,1599,5.0
213,1653,5.0
214,814,5.0
214,1122,5.0
214,1189,5.0
214,1201,5.0
214,1293,5.0
214,1467,5.0
214,1500,5.0
214,1536,5.0
214,1599,5.0
214,1653,5.0
215,814,5.0
215,1122,5.0
215,1189,5.0
215,1201,5.0
215,1293,5.0
215,1467,5.0
215,1500,5.0
215,1536,5.0
215,1599,5.0
215,1653,5.0
216,1293,5.000000000000001
216,814,5.0
216,1122,5.0
216,1189,5.0
216,1201,5.0
216,1500,5.0
216,1536,5.0
216,1599,5.0
216,1653,5.0
216,1467,4.999999999999999
217,1467,5.000000000000001
217,1500,5.000000000000001
217,814,5.0
217,1122,5.0
217,1189,5.0
217,1201,5.0
217,1293,5.0
217,1536,5.0
217,1599,5.0
217,1653,5.0
218,814,5.0
218,1122,5.0
218,1189,5.0
218,1201,5.0
218,1293,5.0
218,1467,5.0
218,1500,5.0
218,1536,5.0
218,1599,5.0
218,1653,5.0
219,814,5.0
219,1122,5.0
219,1189,5.0
219,1201,5.0
219,1293,5.0
219,1467,5.0
219,1500,5.0
219,1536,5.0
219,1599,5.0
219,1653,5.0
220,814,5.0
220,1122,5.0
220,1189,5.0
220,1201,5.0
220,1293,5.0
220,1467,5.0
220,1536,5.0
220,1599,5.0
220,1653,5.0
220,1500,4.999999999999999
221,1189,5.000000000000001
221,1500,5.000000000000001
221,814,5.0
221,1122,5.0
221,1201,5.0
221,1293,5.0
221,1467,5.0
221,1536,5.0
221,1653,5.0
221,1599,4.999999999999999
222,814,5.0
222,1122,5.0
222,1189,5.0
222,1201,5.0
222,1293,5.0
222,1467,5.0
222,1500,5.0
222,1536,5.0
222,1599,5.0
222,1653,5.0
223,814,5.0
223,1122,5.0
223,1189,5.0
223,1201,5.0
223,1293,5.0
223,1467,5.0
223,1536,5.0
223,1599,5.0
223,1653,5.0
223,1500,4.999999999999999
224,814,5.0
224,1122,5.0
224,1189,5.0
224,1201,5.0
224,1293,5.0
224,1500,5.0
224,1536,5.0
224,1599,5.0
224,1653,5.0
224,1467,4.999999999999999
225,814,5.0
225,1122,5.0
225,1189,5.0
225,1293,5.0
225,1467,5.0
225,1500,5.0
225,1536,5.0
225,1599,5.0
225,1653,5.0
225,1201,4.999999999999999
226,1293,5.000000000000001
226,814,5.0
226,1122,5.0
226,1201,5.0
226,1500,5.0
226,1536,5.0
226,1599,5.0
226,1653,5.0
226,1189,4.999999999999999
226,1467,4.999999999999999
227,814,5.0
227,1122,5.0
227,1189,5.0
227,1201,5.0
227,1293,5.0
227,1467,5.0
227,1500,5.0
227,1536,5.0
227,1599,5.0
227,1653,5.0
228,814,5.0
228,1122,5.0
228,1201,5.0
228,1293,5.0
228,1467,5.0
228,1500,5.0
228,1536,5.0
228,1599,5.0
228,1653,5.0
228,1189,4.999999999999999
229,1467,5.000000000000001
229,1500,5.000000000000001
229,814,5.0
229,1122,5.0
229,1201,5.0
229,1293,5.0
229,1536,5.0
229,1599,5.0
229,1653,5.0
229,1189,4.999999999999999
230,1189,5.000000000000001
230,1500,5.000000000000001
230,814,5.0
230,1122,5.0
230,1201,5.0
230,1293,5.0
230,1467,5.0
230,1536,5.0
230,1653,5.0
230,1656,5.0
231,1467,5.000000000000001
231,1536,5.000000000000001
231,814,5.0
231,1122,5.0
231,1189,5.0
231,1201,5.0
231,1293,5.0
231,1500,5.0
231,1599,5.0
231,1594,4.688571070816679
232,1189,5.000000000000001
232,814,5.0
232,1122,5.0
232,1201,5.0
232,1293,5.0
232,1500,5.0
232,1536,5.0
232,1599,5.0
232,1653,5.0
232,1467,4.999999999999999
233,1293,5.000000000000001
233,814,5.0
233,1122,5.0
233,1189,5.0
233,1201,5.0
233,1467,5.0
233,1500,5.0
233,1536,5.0
233,1599,5.0
233,1653,5.0
234,1293,5.000000000000001
234,1500,5.000000000000001
234,814,5.0
234,1122,5.0
234,1189,5.0
234,1201,5.0
234,1536,5.0
234,1599,5.0
234,1653,5.0
234,1467,4.999999999999999
235,1293,5.000000000000001
235,814,5.0
235,1122,5.0
235,1201,5.0
235,1500,5.0
235,1536,5.0
235,1599,5.0
235,1653,5.0
235,1189,4.999999999999999
235,1467,4.999999999999999
236,1189,5.000000000000001
236,1500,5.000000000000001
236,814,5.0
236,1122,5.0
236,1201,5.0
236,1467,5.0
236,1536,5.0
236,1599,5.0
236,1653,5.0
236,1293,4.999999999999999
237,814,5.0
237,1122,5.0
237,1189,5.0
237,1201,5.0
237,1293,5.0
237,1467,5.0
237,1536,5.0
237,1599,5.0
237,1653,5.0
237,1500,4.999999999999999
238,814,5.0
238,1122,5.0
238,1201,5.0
238,1293,5.0
238,1467,5.0
238,1500,5.0
238,1536,5.0
238,1599,5.0
238,1653,5.0
238,1189,4.999999999999999
239,1201,5.000000000000001
239,814,5.0
239,1122,5.0
239,1293,5.0
239,1467,5.0
239,1536,5.0
239,1599,5.0
239,1653,5.0
239,1189,4.999999999999999
239,1500,4.999999999999999
240,1293,5.000000000000001
240,1500,5.000000000000001
240,814,5.0
240,1122,5.0
240,1189,5.0
240,1201,5.0
240,1467,5.0
240,1536,5.0
240,1599,5.0
240,1653,5.0
241,814,5.0
241,1122,5.0
241,1189,5.0
241,1201,5.0
241,1293,5.0
241,1467,5.0
241,1500,5.0
241,1536,5.0
241,1599,5.0
241,1653,5.0
242,1293,5.000000000000001
242,1467,5.000000000000001
242,1500,5.000000000000001
242,814,5.0
242,1122,5.0
242,1189,5.0
242,1201,5.0
242,1536,5.0
242,1599,5.0
242,1653,5.0
243,1293,5.000000000000001
243,814,5.0
243,1122,5.0
243,1189,5.0
243,1201,5.0
243,1467,5.0
243,1536,5.0
243,1599,5.0
243,1653,5.0
243,1500,4.999999999999999
244,814,5.0
244,1122,5.0
244,1189,5.0
244,1201,5.0
244,1293,5.0
244,1500,5.0
244,1536,5.0
244,1599,5.0
244,1653,5.0
244,1656,4.871205105771167
245,1293,5.000000000000001
245,814,5.0
245,1122,5.0
245,1189,5.0
245,1201,5.0
245,1500,5.0
245,1536,5.0
245,1599,5.0
245,1653,5.0
245,1467,4.999999999999999
246,814,5.0
246,1122,5.0
246,1201,5.0
246,1293,5.0
246,1467,5.0
246,1500,5.0
246,1599,5.0
246,1653,5.0
246,1656,5.0
246,1189,4.999999999999999
247,814,5.0
247,1122,5.0
247,1189,5.0
247,1201,5.0
247,1293,5.0
247,1467,5.0
247,1500,5.0
247,1536,5.0
247,1599,5.0
247,1653,5.0
248,1189,5.000000000000001
248,814,5.0
248,1122,5.0
248,1201,5.0
248,1293,5.0
248,1467,5.0
248,1599,5.0
248,1653,5.0
248,1656,5.0
248,1500,4.999999999999999
249,1189,5.000000000000001
249,814,5.0
249,1122,5.0
249,1201,5.0
249,1467,5.0
249,1500,5.0
249,1536,5.0
249,1599,5.0
249,1653,5.0
249,1293,4.999999999999999
250,1500,5.000000000000001
250,814,5.0
250,1122,5.0
250,1201,5.0
250,1293,5.0
250,1467,5.0
250,1536,5.0
250,1599,5.0
250,1653,5.0
250,1189,4.999999999999999
251,1467,5.000000000000001
251,814,5.0
251,1122,5.0
251,1189,5.0
251,1201,5.0
251,1500,5.0
251,1536,5.0
251,1599,5.0
251,1653,5.0
251,1293,4.999999999999999
252,1189,5.000000000000001
252,814,5.0
252,1122,5.0
252,1201,5.0
252,1293,5.0
252,1467,5.0
252,1500,5.0
252,1536,5.0
252,1599,5.0
252,1653,5.0
253,814,5.0
253,1122,5.0
253,1189,5.0
253,1201,5.0
253,1293,5.0
253,1467,5.0
253,1536,5.0
253,1599,5.0
253,1653,5.0
253,1500,4.999999999999999
254,1201,5.000000000000001
254,814,5.0
254,1122,5.0
254,1293,5.0
254,1467,5.0
254,1500,5.0
254,1536,5.0
254,1599,5.0
254,1653,5.0
254,1189,4.999999999999999
255,1189,5.000000000000001
255,814,5.0
255,1122,5.0
255,1201,5.0
255,1293,5.0
255,1467,5.0
255,1500,5.0
255,1536,5.0
255,1599,5.0
255,1653,5.0
256,1293,5.000000000000001
256,814,5.0
256,1122,5.0
256,1201,5.0
256,1467,5.0
256,1500,5.0
256,1536,5.0
256,1599,5.0
256,1653,5.0
256,1656,5.0
257,814,5.0
257,1122,5.0
257,1189,5.0
257,1201,5.0
257,1467,5.0
257,1500,5.0
257,1536,5.0
257,1653,5.0
257,1293,4.999999999999999
257,1599,4.999999999999999
258,1189,5.000000000000001
258,1500,5.000000000000001
258,814,5.0
258,1122,5.0
258,1201,5.0
258,1293,5.0
258,1467,5.0
258,1536,5.0
258,1653,5.0
258,1599,4.999999999999999
259,1293,5.000000000000001
259,814,5.0
259,1122,5.0
259,1189,5.0
259,1201,5.0
259,1467,5.0
259,1500,5.0
259,1536,5.0
259,1599,5.0
259,1653,5.0
260,1189,5.000000000000001
260,1293,5.000000000000001
260,814,5.0
260,1122,5.0
260,1201,5.0
260,1467,5.0
260,1500,5.0
260,1599,5.0
260,1653,5.0
260,1594,4.5594664949892945
261,814,5.0
261,1189,5.0
261,1201,5.0
261,1467,5.0
261,1500,5.0
261,1536,5.0
261,1599,5.0
261,1653,5.0
261,1293,4.999999999999998
261,1612,4.661193409378019
262,814,5.0
262,1122,5.0
262,1189,5.0
262,1201,5.0
262,1293,5.0
262,1467,5.0
262,1500,5.0
262,1536,5.0
262,1599,5.0
262,1653,5.0
263,1293,5.000000000000001
263,814,5.0
263,1122,5.0
263,1189,5.0
263,1201,5.0
263,1467,5.0
263,1500,5.0
263,1536,5.0
263,1599,5.0
263,1653,5.0
264,814,5.0
264,1122,5.0
264,1189,5.0
264,1201,5.0
264,1293,5.0
264,1467,5.0
264,1500,5.0
264,1536,5.0
264,1599,5.0
264,1653,5.0
265,1189,5.000000000000001
265,1293,5.000000000000001
265,1467,5.000000000000001
265,1500,5.000000000000001
265,814,5.0
265,1201,5.0
265,1536,5.0
265,1599,5.0
265,1653,5.0
265,1122,4.999999999999999
266,814,5.0
266,1122,5.0
266,1189,5.0
266,1201,5.0
266,1293,5.0
266,1500,5.0
266,1536,5.0
266,1599,5.0
266,1653,5.0
266,1467,4.999999999999999
267,1293,5.000000000000001
267,814,5.0
267,1122,5.0
267,1189,5.0
267,1201,5.0
267,1536,5.0
267,1599,5.0
267,1653,5.0
267,1656,5.0
267,1467,4.999999999999999
268,1500,5.000000000000001
268,1122,5.0
268,1189,5.0
268,1201,5.0
268,1293,5.0
268,1536,5.0
268,1599,5.0
268,1653,5.0
268,814,4.999999999999999
268,1467,4.999999999999999
269,1201,5.000000000000001
269,814,5.0
269,1122,5.0
269,1189,5.0
269,1293,5.0
269,1467,5.0
269,1536,5.0
269,1599,5.0
269,1653,5.0
269,1500,4.999999999999999
270,814,5.0
270,1122,5.0
270,1189,5.0
270,1201,5.0
270,1293,5.0
270,1467,5.0
270,1536,5.0
270,1599,5.0
270,1653,5.0
270,1500,4.999999999999999
271,814,5.0
271,1122,5.0
271,1189,5.0
271,1201,5.0
271,1467,5.0
271,1500,5.0
271,1536,5.0
271,1599,5.0
271,1653,5.0
271,1293,4.999999999999999
272,1467,5.000000000000001
272,814,5.0
272,1122,5.0
272,1189,5.0
272,1201,5.0
272,1293,5.0
272,1500,5.0
272,1536,5.0
272,1599,5.0
272,1653,5.0
273,1293,5.000000000000001
273,814,5.0
273,1122,5.0
273,1189,5.0
273,1201,5.0
273,1467,5.0
273,1491,5.0
273,1536,5.0
273,1599,5.0
273,1653,5.0
274,1189,5.000000000000001
274,1293,5.000000000000001
274,814,5.0
274,1122,5.0
274,1201,5.0
274,1467,5.0
274,1500,5.0
274,1536,5.0
274,1599,5.0
274,1653,5.0
275,1189,5.000000000000001
275,814,5.0
275,1122,5.0
275,1201,5.0
275,1293,5.0
275,1467,5.0
275,1500,5.0
275,1536,5.0
275,1599,5.0
275,1653,5.0
276,1189,5.000000000000001
276,1293,5.000000000000001
276,814,5.0
276,1122,5.0
276,1201,5.0
276,1467,5.0
276,1500,5.0
276,1536,5.0
276,1599,5.0
276,1653,5.0
277,1122,5.000000000000001
277,1293,5.000000000000001
277,814,5.0
277,1189,5.0
277,1201,5.0
277,1467,5.0
277,1500,5.0
277,1536,5.0
277,1599,5.0
277,1653,5.0
278,814,5.0
278,1122,5.0
278,1189,5.0
278,1201,5.0
278,1293,5.0
278,1467,5.0
278,1500,5.0
278,1536,5.0
278,1599,5.0
278,1653,5.0
279,814,5.0
279,1122,5.0
279,1189,5.0
279,1201,5.0
279,1293,5.0
279,1467,5.0
279,1536,5.0
279,1599,5.0
279,1653,5.0
279,1656,4.8177906091660025
280,1467,5.000000000000001
280,814,5.0
280,1122,5.0
280,1189,5.0
280,1201,5.0
280,1293,5.0
280,1500,5.0
280,1536,5.0
280,1599,5.0
280,1653,5.0
281,1467,5.000000000000001
281,1536,5.000000000000001
281,814,5.0
281,1201,5.0
281,1293,5.0
281,1500,5.0
281,1599,5.0
281,1653,5.0
281,1189,4.999999999999999
281,1594,4.549092741669124
282,814,5.0
282,1122,5.0
282,1189,5.0
282,1201,5.0
282,1467,5.0
282,1536,5.0
282,1599,5.0
282,1653,5.0
282,1293,4.999999999999999
282,1500,4.999999999999999
283,814,5.000000000000001
283,1122,5.000000000000001
283,1189,5.000000000000001
283,1467,5.000000000000001
283,1201,5.0
283,1293,5.0
283,1536,5.0
283,1599,5.0
283,1656,5.0
283,1500,4.999999999999999
284,1189,5.000000000000001
284,814,5.0
284,1122,5.0
284,1201,5.0
284,1293,5.0
284,1467,5.0
284,1536,5.0
284,1599,5.0
284,1653,5.0
284,1500,4.999999999999999
285,1189,5.000000000000001
285,814,5.0
285,1122,5.0
285,1201,5.0
285,1293,5.0
285,1467,5.0
285,1500,5.0
285,1536,5.0
285,1599,5.0
285,1653,5.0
286,814,5.0
286,1122,5.0
286,1189,5.0
286,1201,5.0
286,1293,5.0
286,1467,5.0
286,1500,5.0
286,1536,5.0
286,1599,5.0
286,1653,5.0
287,1293,5.000000000000001
287,1467,5.000000000000001
287,1500,5.000000000000001
287,814,5.0
287,1122,5.0
287,1189,5.0
287,1201,5.0
287,1536,5.0
287,1599,5.0
287,1653,5.0
288,1536,5.000000000000001
288,814,5.0
288,1122,5.0
288,1201,5.0
288,1467,5.0
288,1500,5.0
288,1599,5.0
288,1653,5.0
288,1189,4.999999999999999
288,1293,4.999999999999999
289,814,5.000000000000001
289,1122,5.0
289,1463,5.0
289,1467,5.0
289,1500,5.0
289,1536,5.0
289,1599,5.0
289,1656,5.0
289,1189,4.999999999999999
289,1201,4.999999999999999
290,1656,5.000000000000001
290,814,5.0
290,1122,5.0
290,1189,5.0
290,1201,5.0
290,1467,5.0
290,1500,5.0
290,1536,5.0
290,1599,5.0
290,1653,5.0
291,814,5.0
291,1122,5.0
291,1189,5.0
291,1201,5.0
291,1293,5.0
291,1500,5.0
291,1536,5.0
291,1599,5.0
291,1653,5.0
291,1656,5.0
292,814,5.0
292,1122,5.0
292,1201,5.0
292,1293,5.0
292,1467,5.0
292,1500,5.0
292,1536,5.0
292,1599,5.0
292,1653,5.0
292,1189,4.999999999999999
293,1189,5.000000000000001
293,1500,5.000000000000001
293,814,5.0
293,1122,5.0
293,1201,5.0
293,1293,5.0
293,1536,5.0
293,1599,5.0
293,1653,5.0
293,1467,4.999999999999999
294,1500,5.000000000000001
